name,symbol,sector,exchange,country
SenesTech Inc. ,SNES,Industrials,NASDAQ,United States
StoneX Group Inc. ,SNEX,Finance,NASDAQ,United States
Security National Financial Corporation Class A ,SNFCA,Finance,NASDAQ,United States
Soligenix Inc. ,SNGX,Health Care,NASDAQ,United States
Sonoma Pharmaceuticals Inc. ,SNOA,Health Care,NASDAQ,United States
Snap One Holdings Corp. ,SNPO,Consumer Discretionary,NASDAQ,United States
Synopsys Inc. ,SNPS,Technology,NASDAQ,United States
Synaptogenix Inc. ,SNPX,Health Care,NASDAQ,United States
Sensei Biotherapeutics Inc. ,SNSE,Health Care,NASDAQ,United States
Senstar Technologies Ltd. Ordinary Shares,SNT,Telecommunications,NASDAQ,Israel
Sentage Holdings Inc. Ordinary Shares,SNTG,Finance,NASDAQ,China
Senti Biosciences Inc. ,SNTI,Health Care,NASDAQ,United States
Sanofi ADS,SNY,Health Care,NASDAQ,France
SOBR Safe Inc. ,SOBR,Consumer Discretionary,NASDAQ,United States
SoFi Technologies Inc.   ,SOFI,Finance,NASDAQ,United States
Sotherly Hotels Inc. ,SOHO,Real Estate,NASDAQ,United States
Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,SOHOB,Real Estate,NASDAQ,United States
Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,SOHON,Real Estate,NASDAQ,United States
Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,SOHOO,Real Estate,NASDAQ,United States
Sohu.com Limited American Depositary Shares,SOHU,Technology,NASDAQ,China
Electrameccanica Vehicles Corp. Ltd. ,SOLO,Consumer Discretionary,NASDAQ,Canada
Sonder Holdings Inc. Class A ,SOND,Consumer Discretionary,NASDAQ,United States
Sonder Holdings Inc. Warrants,SONDW,Consumer Discretionary,NASDAQ,United States
Sonim Technologies Inc. ,SONM,Utilities,NASDAQ,United States
Sonnet BioTherapeutics Holdings Inc. ,SONN,Health Care,NASDAQ,United States
Sonos Inc. ,SONO,Consumer Staples,NASDAQ,United States
Society Pass Incorporated ,SOPA,Technology,NASDAQ,United States
SOPHiA GENETICS SA Ordinary Shares,SOPH,Health Care,NASDAQ,Switzerland
Sono-Tek Corporation ,SOTK,Technology,NASDAQ,United States
SoundHound AI Inc Class A ,SOUN,Technology,NASDAQ,United States
SoundHound AI Inc. Warrant,SOUNW,Technology,NASDAQ,United States
Sovos Brands Inc. ,SOVO,Consumer Staples,NASDAQ,United States
SP Plus Corporation ,SP,Consumer Discretionary,NASDAQ,United States
SuperCom Ltd. Ordinary Shares (Israel),SPCB,Technology,NASDAQ,Israel
Spectaire Holdings Inc. ,SPEC,Finance,NASDAQ,United States
Spectaire Holdings Inc. Warrant,SPECW,Finance,NASDAQ,United States
South Plains Financial Inc. ,SPFI,Finance,NASDAQ,United States
Sacks Parente Golf Inc. ,SPGC,,NASDAQ,United States
SPI Energy Co. Ltd. Ordinary Shares,SPI,Technology,NASDAQ,China
Spark I Acquisition Corp. Class A Ordinary Share,SPKL,,NASDAQ,United States
Spark I Acquisition Corp. Unit,SPKLU,,NASDAQ,United States
Spark I Acquisition Corp. Warrant,SPKLW,,NASDAQ,United States
Splunk Inc. ,SPLK,Technology,NASDAQ,United States
Sapiens International Corporation N.V. Common Shares (Cayman Islands),SPNS,Technology,NASDAQ,Curacao
Spok Holdings Inc. ,SPOK,Technology,NASDAQ,United States
SIMPPLE LTD. Ordinary Shares,SPPL,,NASDAQ,Singapore
Spruce Biosciences Inc. ,SPRB,Health Care,NASDAQ,United States
SciSparc Ltd. Ordinary Shares,SPRC,Health Care,NASDAQ,Israel
Spero Therapeutics Inc. ,SPRO,Health Care,NASDAQ,United States
ARS Pharmaceuticals Inc. ,SPRY,Health Care,NASDAQ,United States
SPS Commerce Inc. ,SPSC,Technology,NASDAQ,United States
Sprout Social Inc Class A ,SPT,Technology,NASDAQ,United States
SpartanNash Company ,SPTN,Consumer Discretionary,NASDAQ,United States
Sportsman's Warehouse Holdings Inc. ,SPWH,Consumer Discretionary,NASDAQ,United States
SunPower Corporation ,SPWR,Technology,NASDAQ,United States
Presidio Property Trust Inc. Class A ,SQFT,Real Estate,NASDAQ,United States
Presidio Property Trust Inc. 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock $0.01 par value per share,SQFTP,Real Estate,NASDAQ,United States
Presidio Property Trust Inc. Series A  Purchase Warrants,SQFTW,Real Estate,NASDAQ,United States
Sportradar Group AG Class A Ordinary Shares,SRAD,Technology,NASDAQ,Switzerland
SR Bancorp Inc. ,SRBK,,NASDAQ,United States
1st Source Corporation ,SRCE,Finance,NASDAQ,United States
Stericycle Inc. ,SRCL,Utilities,NASDAQ,United States
Surmodics Inc. ,SRDX,Health Care,NASDAQ,United States
SRM Entertainment Inc. ,SRM,,NASDAQ,United States
Sarepta Therapeutics Inc.  (DE),SRPT,Health Care,NASDAQ,United States
Scholar Rock Holding Corporation ,SRRK,Health Care,NASDAQ,United States
Sensus Healthcare Inc. ,SRTS,Health Care,NASDAQ,United States
Surrozen Inc. ,SRZN,Health Care,NASDAQ,United States
Surrozen Inc. Warrant,SRZNW,Health Care,NASDAQ,United States
SouthState Corporation ,SSB,Finance,NASDAQ,United States
Summit State Bank ,SSBI,Finance,NASDAQ,United States
Southern States Bancshares Inc. ,SSBK,Finance,NASDAQ,United States
Silver Spike Investment Corp. ,SSIC,Health Care,NASDAQ,United States
Strata Skin Sciences Inc. ,SSKN,Health Care,NASDAQ,United States
SS&C Technologies Holdings Inc. ,SSNC,Technology,NASDAQ,United States
SilverSun Technologies Inc. ,SSNT,Technology,NASDAQ,United States
E.W. Scripps Company (The) Class A ,SSP,Industrials,NASDAQ,United States
SSR Mining Inc. ,SSRM,,NASDAQ,Canada
SuRo Capital Corp. ,SSSS,Finance,NASDAQ,United States
SuRo Capital Corp. 6.00% Notes due 2026,SSSSL,Finance,NASDAQ,United States
SoundThinking Inc. ,SSTI,Technology,NASDAQ,United States
Stratasys Ltd. Ordinary Shares (Israel),SSYS,Technology,NASDAQ,United States
STAAR Surgical Company ,STAA,Health Care,NASDAQ,United States
Staffing 360 Solutions Inc.  (DE),STAF,Consumer Discretionary,NASDAQ,United States
S&T Bancorp Inc. ,STBA,Finance,NASDAQ,United States
Starbox Group Holdings Ltd. Ordinary Shares,STBX,Consumer Discretionary,NASDAQ,Malaysia
Steel Connect Inc. ,STCN,Consumer Discretionary,NASDAQ,United States
StepStone Group Inc. Class A ,STEP,Finance,NASDAQ,United States
Sterling Check Corp. ,STER,Technology,NASDAQ,United States
Stagwell Inc. Class A ,STGW,,NASDAQ,Canada
Star Holdings Shares of Beneficial Interest,STHO,Real Estate,NASDAQ,United States
Neuronetics Inc. ,STIM,Health Care,NASDAQ,United States
Semantix Inc. Class A Ordinary Shares,STIX,Technology,NASDAQ,United States
Semantix Inc. Warrant,STIXW,Technology,NASDAQ,United States
Steakholder Foods Ltd. American Depositary Shares,STKH,Consumer Staples,NASDAQ,Israel
SunOpta Inc. ,STKL,Industrials,NASDAQ,Canada
The ONE Group Hospitality Inc. ,STKS,Consumer Discretionary,NASDAQ,United States
Steel Dynamics Inc.,STLD,Industrials,NASDAQ,United States
StoneCo Ltd. Class A Common Shares,STNE,Technology,NASDAQ,Brazil
Stoke Therapeutics Inc. ,STOK,Health Care,NASDAQ,United States
Strategic Education Inc. ,STRA,Real Estate,NASDAQ,United States
Sarcos Technology and Robotics Corporation ,STRC,Industrials,NASDAQ,United States
Sarcos Technology and Robotics Corporation Warrants,STRCW,Industrials,NASDAQ,United States
Sterling Infrastructure Inc. ,STRL,Industrials,NASDAQ,United States
Streamline Health Solutions Inc. ,STRM,Technology,NASDAQ,United States
Sutro Biopharma Inc. ,STRO,Health Care,NASDAQ,United States
Star Equity Holdings Inc. ,STRR,Health Care,NASDAQ,United States
Star Equity Holdings Inc. Series A Cumulative Perpetual Preferred Stock,STRRP,Health Care,NASDAQ,United States
Stratus Properties Inc. ,STRS,Real Estate,NASDAQ,United States
STRATTEC SECURITY CORPORATION ,STRT,Consumer Discretionary,NASDAQ,United States
Sharps Technology Inc. ,STSS,Health Care,NASDAQ,United States
Shattuck Labs Inc. ,STTK,Health Care,NASDAQ,United States
Seagate Technology Holdings PLC Ordinary Shares (Ireland),STX,Technology,NASDAQ,Ireland
Sunworks Inc. ,SUNW,Miscellaneous,NASDAQ,United States
Supernus Pharmaceuticals Inc. ,SUPN,Health Care,NASDAQ,United States
SurgePays Inc. ,SURG,Consumer Discretionary,NASDAQ,United States
SurgePays Inc. Warrant,SURGW,Consumer Discretionary,NASDAQ,United States
Service Properties Trust ,SVC,Real Estate,NASDAQ,United States
Save Foods Inc. ,SVFD,Consumer Staples,NASDAQ,Israel
Spring Valley Acquisition Corp. II Class A Ordinary Shares,SVII,Finance,NASDAQ,United States
Spring Valley Acquisition Corp. II Rights,SVIIR,,NASDAQ,United States
Spring Valley Acquisition Corp. II Unit,SVIIU,Finance,NASDAQ,United States
Spring Valley Acquisition Corp. II Warrant,SVIIW,Finance,NASDAQ,United States
Savara Inc. ,SVRA,Health Care,NASDAQ,United States
SaverOne 2014 Ltd. American Depositary Shares,SVRE,,NASDAQ,Israel
SaverOne 2014 Ltd. Warrant,SVREW,,NASDAQ,Israel
Stran & Company Inc. ,SWAG,Consumer Discretionary,NASDAQ,United States
Stran & Company Inc. Warrant,SWAGW,Consumer Discretionary,NASDAQ,United States
ShockWave Medical Inc. ,SWAV,Health Care,NASDAQ,United States
Smith & Wesson Brands Inc. ,SWBI,Industrials,NASDAQ,United States
Latham Group Inc. ,SWIM,Industrials,NASDAQ,United States
Solowin Holdings Ordinary Share,SWIN,,NASDAQ,Hong Kong
SWK Holdings Corporation ,SWKH,Finance,NASDAQ,United States
SWK Holdings Corporation 9.00% Senior Notes due 2027,SWKHL,,NASDAQ,United States
Skyworks Solutions Inc. ,SWKS,Technology,NASDAQ,United States
Clean Energy Special Situations Corp. ,SWSS,Finance,NASDAQ,United States
Clean Energy Special Situations Corp. Unit,SWSSU,Finance,NASDAQ,United States
SpringWorks Therapeutics Inc. ,SWTX,Health Care,NASDAQ,United States
Swvl Holdings Corp Class A Common Shares,SWVL,Technology,NASDAQ,United Arab Emirates
Swvl Holdings Corp Warrant,SWVLW,Technology,NASDAQ,United Arab Emirates
China SXT Pharmaceuticals Inc. Ordinary Shares,SXTC,Health Care,NASDAQ,China
60 Degrees Pharmaceuticals Inc. ,SXTP,Health Care,NASDAQ,United States
60 Degrees Pharmaceuticals Inc. Warrant,SXTPW,Health Care,NASDAQ,United States
So-Young International Inc. American Depository Shares,SY,Technology,NASDAQ,China
Stock Yards Bancorp Inc. ,SYBT,Finance,NASDAQ,United States
Synlogic Inc. ,SYBX,Health Care,NASDAQ,United States
Symbotic Inc. Class A ,SYM,Industrials,NASDAQ,United States
Synaptics Incorporated  $0.001 Par Value,SYNA,Technology,NASDAQ,United States
Sypris Solutions Inc. ,SYPR,Industrials,NASDAQ,United States
Syra Health Corp. Class A ,SYRA,Industrials,NASDAQ,United States
Spyre Therapeutics Inc. ,SYRE,Health Care,NASDAQ,United States
Syros Pharmaceuticals Inc. ,SYRS,Health Care,NASDAQ,United States
SYLA Technologies Co. Ltd. American Depositary Shares,SYT,Finance,NASDAQ,Japan
Siyata Mobile Inc. Common Shares,SYTA,Telecommunications,NASDAQ,Canada
Siyata Mobile Inc. Warrant,SYTAW,Telecommunications,NASDAQ,Canada
Sizzle Acquisition Corp. ,SZZL,Finance,NASDAQ,United States
Sizzle Acquisition Corp. Warrant,SZZLW,Finance,NASDAQ,United States
TransAct Technologies Incorporated ,TACT,Technology,NASDAQ,United States
Taitron Components Incorporated Class A ,TAIT,Technology,NASDAQ,United States
Talkspace Inc. ,TALK,Health Care,NASDAQ,United States
Talkspace Inc. Warrant,TALKW,Health Care,NASDAQ,United States
Tantech Holdings Ltd. Common Shares,TANH,Industrials,NASDAQ,China
Taoping Inc. Ordinary Shares ,TAOP,Technology,NASDAQ,Hong Kong
Protara Therapeutics Inc.  ,TARA,Health Care,NASDAQ,United States
Tarsus Pharmaceuticals Inc. ,TARS,Health Care,NASDAQ,United States
TaskUs Inc. Class A ,TASK,Technology,NASDAQ,United States
Carrols Restaurant Group Inc. ,TAST,Consumer Discretionary,NASDAQ,United States
TAT Technologies Ltd. Ordinary Shares,TATT,Industrials,NASDAQ,Israel
Taylor Devices Inc. ,TAYD,Industrials,NASDAQ,United States
The Bancorp Inc ,TBBK,Finance,NASDAQ,United States
Thunder Bridge Capital Partners III Inc. Class A ,TBCP,Finance,NASDAQ,United States
Thunder Bridge Capital Partners III Inc. Warrant,TBCPW,Finance,NASDAQ,United States
Telesis Bio Inc. ,TBIO,Health Care,NASDAQ,United States
Taboola.com Ltd. Ordinary Shares,TBLA,Technology,NASDAQ,Israel
Thornburg Income Builder Opportunities Trust ,TBLD,Finance,NASDAQ,United States
ToughBuilt Industries Inc. ,TBLT,Consumer Discretionary,NASDAQ,United States
Trailblazer Merger Corporation I Class A ,TBMC,Finance,NASDAQ,United States
Trailblazer Merger Corporation I Rights,TBMCR,Finance,NASDAQ,United States
Territorial Bancorp Inc. ,TBNK,Finance,NASDAQ,United States
Theravance Biopharma Inc. Ordinary Shares,TBPH,Health Care,NASDAQ,Cayman Islands
TuanChe Limited American Depositary Shares,TC,Consumer Discretionary,NASDAQ,China
TC Bancshares Inc. ,TCBC,Finance,NASDAQ,United States
Texas Capital Bancshares Inc. ,TCBI,Finance,NASDAQ,United States
Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,TCBIO,Finance,NASDAQ,United States
TriCo Bancshares ,TCBK,Finance,NASDAQ,United States
TC BioPharm (Holdings) plc American Depositary Shares,TCBP,Health Care,NASDAQ,United Kingdom
TC BioPharm (Holdings) plc Warrants,TCBPW,Health Care,NASDAQ,United Kingdom
Texas Community Bancshares Inc. ,TCBS,Finance,NASDAQ,United States
Third Coast Bancshares Inc. ,TCBX,Finance,NASDAQ,United States
Top KingWin Ltd Class A Ordinary Shares,TCJH,Consumer Discretionary,NASDAQ,China
Tactile Systems Technology Inc. ,TCMD,Health Care,NASDAQ,United States
Trip.com Group Limited American Depositary Shares,TCOM,Consumer Discretionary,NASDAQ,China
TRACON Pharmaceuticals Inc. ,TCON,Health Care,NASDAQ,United States
BlackRock TCP Capital Corp. ,TCPC,Finance,NASDAQ,United States
Alaunos Therapeutics Inc. ,TCRT,Health Care,NASDAQ,United States
TScan Therapeutics Inc. ,TCRX,Health Care,NASDAQ,United States
Tucows Inc. Class A ,TCX,Technology,NASDAQ,Canada
ThredUp Inc. Class A ,TDUP,Consumer Discretionary,NASDAQ,United States
Atlassian Corporation Class A ,TEAM,Technology,NASDAQ,Australia
Bio-Techne Corp ,TECH,Health Care,NASDAQ,United States
Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,TECTP,Finance,NASDAQ,United States
Tarena International Inc. American Depositary Shares,TEDU,Real Estate,NASDAQ,China
TELA Bio Inc. ,TELA,Health Care,NASDAQ,United States
Tenable Holdings Inc. ,TENB,Technology,NASDAQ,United States
TenX Keane Acquisition Ordinary Share,TENK,Finance,NASDAQ,United States
Tenax Therapeutics Inc. ,TENX,Health Care,NASDAQ,United States
Teradyne Inc. ,TER,Industrials,NASDAQ,United States
Terns Pharmaceuticals Inc. ,TERN,Health Care,NASDAQ,United States
Technology & Telecommunication Acquisition Corporation Class A Ordinary Shares,TETE,Finance,NASDAQ,Malaysia
Technology & Telecommunication Acquisition Corporation Warrant,TETEW,Finance,NASDAQ,Malaysia
TFF Pharmaceuticals Inc. ,TFFP,Health Care,NASDAQ,United States
Triumph Financial Inc. ,TFIN,Finance,NASDAQ,United States
Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,TFINP,Finance,NASDAQ,United States
TFS Financial Corporation ,TFSL,Finance,NASDAQ,United States
Target Global Acquisition I Corp. Class A Ordinary Share,TGAA,Finance,NASDAQ,Cayman Islands
Target Global Acquisition I Corp. Unit,TGAAU,Finance,NASDAQ,Cayman Islands
Target Global Acquisition I Corp. Warrant,TGAAW,Finance,NASDAQ,Cayman Islands
Transphorm Inc. ,TGAN,Technology,NASDAQ,United States
Treasure Global Inc. ,TGL,Technology,NASDAQ,United States
TG Therapeutics Inc. ,TGTX,Health Care,NASDAQ,United States
TG Venture Acquisition Corp. Class A ,TGVC,Finance,NASDAQ,United States
Target Hospitality Corp. ,TH,Consumer Discretionary,NASDAQ,United States
Tharimmune Inc. ,THAR,Health Care,NASDAQ,United States
TH International Limited Ordinary shares,THCH,Finance,NASDAQ,China
Thunder Bridge Capital Partners IV Inc. Class A ,THCP,Industrials,NASDAQ,United States
Thunder Bridge Capital Partners IV Inc. Unit,THCPU,Industrials,NASDAQ,United States
Thunder Bridge Capital Partners IV Inc. Warrant,THCPW,Industrials,NASDAQ,United States
First Financial Corporation Indiana ,THFF,Finance,NASDAQ,United States
ThermoGenesis Holdings Inc. ,THMO,Industrials,NASDAQ,United States
Third Harmonic Bio Inc. ,THRD,Health Care,NASDAQ,United States
Gentherm Inc ,THRM,Consumer Discretionary,NASDAQ,United States
Theseus Pharmaceuticals Inc. ,THRX,Health Care,NASDAQ,United States
Thryv Holdings Inc. ,THRY,Industrials,NASDAQ,United States
Theratechnologies Inc. Common Shares,THTX,Health Care,NASDAQ,Canada
Target Hospitality Corp. Warrant expiring 3/15/2024,THWWW,Energy,NASDAQ,United States
Millicom International Cellular S.A. ,TIGO,Telecommunications,NASDAQ,Luxembourg
UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,TIGR,Finance,NASDAQ,China
Instil Bio Inc. ,TIL,Health Care,NASDAQ,United States
Interface Inc. ,TILE,Consumer Discretionary,NASDAQ,United States
Tiptree Inc. ,TIPT,Finance,NASDAQ,United States
TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,TIRX,Finance,NASDAQ,China
Titan Machinery Inc. ,TITN,Consumer Discretionary,NASDAQ,United States
Tivic Health Systems Inc. ,TIVC,Health Care,NASDAQ,United States
Yoshitsu Co. Ltd American Depositary Shares,TKLF,Consumer Discretionary,NASDAQ,Japan
Alpha Teknova Inc. ,TKNO,Health Care,NASDAQ,United States
Tandy Leather Factory Inc. ,TLF,Consumer Discretionary,NASDAQ,United States
TLGY Acquisition Corporation Class A Ordinary Share,TLGY,Finance,NASDAQ,United States
TLGY Acquisition Corporation Warrant,TLGYW,Finance,NASDAQ,United States
Talis Biomedical Corporation ,TLIS,Health Care,NASDAQ,United States
Tilray Brands Inc.  ,TLRY,Health Care,NASDAQ,Canada
Telos Corporation ,TLS,Technology,NASDAQ,United States
Tiziana Life Sciences Ltd. Common Shares,TLSA,Health Care,NASDAQ,United Kingdom
TriSalus Life Sciences Inc. ,TLSI,Health Care,NASDAQ,United States
TriSalus Life Sciences Inc. Warrant,TLSIW,Health Care,NASDAQ,United States
TMC the metals company Inc. ,TMC,,NASDAQ,Canada
Treace Medical Concepts Inc. ,TMCI,Health Care,NASDAQ,United States
TMC the metals company Inc. Warrants,TMCWW,Basic Materials,NASDAQ,Canada
TransMedics Group Inc. ,TMDX,Health Care,NASDAQ,United States
TMT Acquisition Corp Ordinary Shares,TMTC,Finance,NASDAQ,United States
TMT Acquisition Corp Rights,TMTCR,Finance,NASDAQ,United States
T-Mobile US Inc. ,TMUS,Telecommunications,NASDAQ,United States
Tandem Diabetes Care Inc. ,TNDM,Health Care,NASDAQ,United States
Tango Therapeutics Inc.,TNGX,Health Care,NASDAQ,United States
Tenon Medical Inc. ,TNON,Health Care,NASDAQ,United States
Tonix Pharmaceuticals Holding Corp. ,TNXP,Health Care,NASDAQ,United States
Tenaya Therapeutics Inc. ,TNYA,Health Care,NASDAQ,United States
The Oncology Institute Inc. ,TOI,Health Care,NASDAQ,United States
The Oncology Institute Inc. Warrant,TOIIW,Health Care,NASDAQ,United States
TOMI Environmental Solutions Inc. ,TOMZ,Finance,NASDAQ,United States
TOP Financial Group Limited Ordinary Shares,TOP,Finance,NASDAQ,Hong Kong
TOP Ships Inc. ,TOPS,Consumer Discretionary,NASDAQ,Greece
Toro Corp. ,TORO,Consumer Discretionary,NASDAQ,Cyprus
Tuniu Corporation American Depositary Shares,TOUR,Consumer Discretionary,NASDAQ,China
